Frame_Num,Water_Detected,Hands_in_Water,Soap_Score,Expected_Water_Detection,Expected_Water_Location,Expected_Soap_Score
102.0,1.0,1.0,710022.3500000007,1.0,1.0,0.
103.0,1.0,1.0,718687.3500000007,1.0,1.0,0.
104.0,1.0,1.0,695243.3500000007,1.0,1.0,0.
105.0,1.0,1.0,693183.3500000007,1.0,1.0,0.
106.0,1.0,1.0,724137.3500000007,1.0,1.0,0.
107.0,1.0,1.0,731682.3500000007,1.0,1.0,0.
108.0,1.0,1.0,685265.3500000007,1.0,1.0,0.
109.0,1.0,1.0,649949.3500000007,1.0,1.0,0.
110.0,1.0,1.0,656965.3500000007,1.0,1.0,0.
111.0,1.0,1.0,653269.3500000007,1.0,1.0,0.
112.0,1.0,1.0,646803.3500000007,1.0,1.0,0.
113.0,1.0,1.0,674173.3500000007,1.0,1.0,0.
114.0,1.0,1.0,627591.3500000007,1.0,1.0,0.
115.0,1.0,1.0,577139.3500000007,1.0,1.0,0.
116.0,1.0,1.0,576373.3500000007,1.0,1.0,0.
117.0,1.0,1.0,578871.3500000007,1.0,1.0,0.
118.0,1.0,1.0,576588.3500000007,1.0,1.0,0.
119.0,1.0,1.0,541202.3500000007,1.0,1.0,0.
120.0,1.0,1.0,570135.3500000007,1.0,1.0,0.
121.0,1.0,1.0,556901.3500000007,1.0,1.0,0.
122.0,1.0,1.0,625509.3500000007,1.0,1.0,0.
123.0,1.0,1.0,693508.3500000007,1.0,1.0,0.
124.0,1.0,1.0,667381.3500000007,1.0,1.0,0.
125.0,1.0,1.0,658149.3500000007,1.0,1.0,0.
126.0,1.0,1.0,653073.3500000007,1.0,1.0,0.
127.0,1.0,1.0,685735.3500000007,1.0,1.0,0.
128.0,1.0,1.0,660772.3500000007,1.0,1.0,0.
129.0,1.0,1.0,632198.3500000007,1.0,1.0,0.
130.0,1.0,1.0,686385.3500000007,1.0,1.0,0.
131.0,1.0,1.0,677156.3500000007,1.0,1.0,0.
132.0,1.0,1.0,647987.3500000007,1.0,1.0,0.
133.0,1.0,1.0,650513.3500000007,1.0,1.0,0.
134.0,1.0,1.0,652612.3500000007,1.0,1.0,0.
135.0,1.0,1.0,635496.3500000007,1.0,1.0,0.
136.0,1.0,1.0,657040.3500000007,1.0,1.0,0.
137.0,1.0,1.0,668849.3500000007,1.0,1.0,0.
138.0,1.0,1.0,664959.3500000007,1.0,1.0,0.
139.0,1.0,1.0,661733.3500000007,1.0,1.0,0.
140.0,1.0,1.0,654003.3500000007,1.0,1.0,0.
141.0,1.0,1.0,674423.3500000007,1.0,1.0,0.
142.0,1.0,1.0,621858.3500000007,1.0,1.0,0.
143.0,1.0,1.0,669009.3500000007,1.0,1.0,0.
144.0,1.0,1.0,578229.3500000007,1.0,1.0,0.
145.0,1.0,1.0,561242.3500000007,1.0,1.0,0.
146.0,1.0,1.0,637713.3500000007,1.0,1.0,0.
147.0,1.0,1.0,597844.3500000007,1.0,1.0,0.
148.0,1.0,1.0,600660.3500000007,1.0,1.0,0.
149.0,1.0,1.0,588970.3500000007,1.0,1.0,0.
150.0,1.0,1.0,249961.64999999932,1.0,1.0,0.
151.0,1.0,1.0,238457.64999999932,1.0,1.0,0.
152.0,0.0,1.0,248636.64999999932,1.0,1.0,0.
153.0,0.0,1.0,254435.64999999932,1.0,1.0,0.
154.0,1.0,1.0,269400.6499999993,1.0,1.0,0.
155.0,1.0,1.0,254611.64999999932,1.0,1.0,0.
156.0,0.0,1.0,428138.3500000007,1.0,1.0,0.
157.0,1.0,1.0,263599.3500000007,1.0,1.0,0.
158.0,1.0,1.0,242186.64999999932,1.0,1.0,0.
159.0,1.0,1.0,407349.3500000007,1.0,1.0,0.
160.0,1.0,1.0,685361.3500000007,1.0,1.0,0.
161.0,1.0,1.0,499801.3500000007,1.0,1.0,0.
162.0,1.0,1.0,567852.3500000007,1.0,1.0,0.
163.0,1.0,1.0,685873.3500000007,1.0,1.0,0.
164.0,1.0,1.0,667959.3500000007,1.0,1.0,0.
165.0,1.0,1.0,740492.3500000007,1.0,1.0,0.
166.0,1.0,1.0,755531.3500000007,1.0,1.0,0.
167.0,1.0,1.0,737183.3500000007,1.0,1.0,0.
168.0,1.0,1.0,742100.3500000007,1.0,1.0,0.
169.0,1.0,1.0,716186.3500000007,1.0,1.0,0.
170.0,1.0,1.0,701649.3500000007,1.0,1.0,0.
171.0,1.0,1.0,675435.3500000007,1.0,1.0,0.
172.0,1.0,1.0,661362.3500000007,1.0,1.0,0.
173.0,1.0,1.0,659458.3500000007,1.0,1.0,0.
174.0,1.0,1.0,660741.3500000007,1.0,1.0,0.
175.0,1.0,1.0,712996.3500000007,1.0,1.0,0.
176.0,1.0,1.0,675704.3500000007,1.0,1.0,0.
177.0,1.0,1.0,649018.3500000007,1.0,1.0,0.
178.0,1.0,1.0,615342.3500000007,1.0,1.0,0.
179.0,1.0,1.0,585421.3500000007,1.0,1.0,0.
180.0,0.0,1.0,612938.3500000007,1.0,1.0,0.
181.0,1.0,1.0,408865.3500000007,1.0,1.0,0.
182.0,1.0,1.0,369098.3500000007,1.0,1.0,0.
183.0,0.0,1.0,557958.3500000007,1.0,1.0,0.
184.0,1.0,1.0,785174.3500000007,1.0,1.0,0.
185.0,0.0,1.0,748194.3500000007,1.0,1.0,0.
186.0,0.0,1.0,688189.3500000007,1.0,1.0,0.
187.0,0.0,1.0,706126.3500000007,1.0,1.0,0.
188.0,1.0,1.0,698660.3500000007,1.0,1.0,0.
189.0,1.0,1.0,628005.3500000007,1.0,1.0,0.
190.0,1.0,1.0,666745.3500000007,1.0,1.0,0.
191.0,1.0,1.0,666238.3500000007,1.0,1.0,0.
192.0,1.0,1.0,688902.3500000007,1.0,1.0,0.
193.0,1.0,1.0,691602.3500000007,1.0,1.0,0.
194.0,1.0,1.0,691217.3500000007,1.0,1.0,0.
195.0,1.0,1.0,692688.3500000007,1.0,1.0,0.
196.0,1.0,1.0,725854.3500000007,1.0,1.0,0.
197.0,1.0,1.0,697176.3500000007,1.0,1.0,0.
198.0,1.0,1.0,695928.3500000007,1.0,1.0,0.
199.0,1.0,1.0,713245.3500000007,1.0,1.0,0.
200.0,1.0,1.0,698261.3500000007,1.0,1.0,0.
201.0,1.0,1.0,712213.3500000007,1.0,1.0,0.
202.0,1.0,1.0,694196.3500000007,1.0,1.0,0.
203.0,1.0,1.0,691822.3500000007,1.0,1.0,0.
204.0,1.0,1.0,723373.3500000007,1.0,1.0,0.
205.0,1.0,1.0,686782.3500000007,1.0,1.0,0.
206.0,1.0,1.0,672389.3500000007,1.0,1.0,0.
207.0,0.0,1.0,499882.3500000007,1.0,1.0,0.
208.0,0.0,1.0,360249.3500000007,1.0,1.0,0.
209.0,1.0,1.0,317687.3500000007,1.0,1.0,0.
210.0,1.0,1.0,377043.3500000007,1.0,1.0,0.
211.0,1.0,1.0,327595.3500000007,1.0,1.0,0.
212.0,1.0,1.0,672172.3500000007,1.0,1.0,0.
213.0,1.0,1.0,716742.3500000007,1.0,1.0,0.
214.0,1.0,1.0,658372.3500000007,1.0,1.0,0.
215.0,1.0,1.0,667515.3500000007,1.0,1.0,0.
216.0,1.0,1.0,679937.3500000007,1.0,1.0,0.
217.0,1.0,1.0,670721.3500000007,1.0,1.0,0.
218.0,1.0,1.0,633682.3500000007,1.0,1.0,0.
219.0,1.0,1.0,701151.3500000007,1.0,1.0,0.
220.0,1.0,1.0,706224.3500000007,1.0,1.0,0.
221.0,1.0,1.0,661112.3500000007,1.0,1.0,0.
222.0,1.0,1.0,705474.3500000007,1.0,1.0,0.
223.0,1.0,1.0,669742.3500000007,1.0,1.0,0.
224.0,1.0,1.0,675919.3500000007,1.0,1.0,0.
225.0,1.0,1.0,679834.3500000007,1.0,1.0,0.
226.0,1.0,1.0,704350.3500000007,1.0,1.0,0.
227.0,1.0,1.0,689030.3500000007,1.0,1.0,0.
228.0,1.0,1.0,671906.3500000007,1.0,1.0,0.
229.0,1.0,1.0,685076.3500000007,1.0,1.0,0.
230.0,1.0,1.0,684779.3500000007,1.0,1.0,0.
231.0,1.0,1.0,715796.3500000007,1.0,1.0,0.
232.0,1.0,1.0,710695.3500000007,1.0,1.0,0.
233.0,1.0,1.0,659465.3500000007,1.0,1.0,0.
234.0,1.0,1.0,662706.3500000007,1.0,1.0,0.
235.0,1.0,1.0,653889.3500000007,1.0,1.0,0.
236.0,1.0,1.0,673209.3500000007,1.0,1.0,0.
237.0,1.0,1.0,664931.3500000007,1.0,1.0,0.
238.0,1.0,1.0,677445.3500000007,1.0,1.0,0.
